N,P,K,temperature,humidity,ph,rainfall,label
64,40,39,23.67,88.12,5.95,208.85,joha_rice
81,48,41,27.9,86.34,6.35,262.4,joha_rice
90,55,43,24.56,82.56,6.1,216.75,joha_rice
75,46,40,28.78,85.89,6.5,242.2,joha_rice
86,52,45,25.34,81.12,5.7,232.5,joha_rice
63,41,38,26.89,89.78,6.8,258.95,joha_rice
92,58,42,23.12,84.45,6.05,202.15,joha_rice
71,45,44,27.56,87.12,6.45,266.3,joha_rice
83,49,39,24.89,80.67,5.85,222.8,joha_rice
67,54,41,28.45,85.45,6.2,246.65,joha_rice
95,60,43,26.23,88.89,6.6,214.5,joha_rice
77,43,40,25.78,83.23,5.9,238.9,joha_rice
80,51,45,27.12,86.56,6.35,254.25,joha_rice
66,47,38,24.45,81.89,6.75,206.7,joha_rice
88,56,42,28.89,89.34,6.15,264.85,joha_rice
73,42,44,23.56,84.78,5.65,226.4,joha_rice
91,50,39,26.67,82.45,6.55,244.1,joha_rice
69,57,41,25.23,87.89,6.0,218.6,joha_rice
85,44,43,27.78,80.12,6.4,256.35,joha_rice
78,53,40,24.12,85.56,5.8,234.8,joha_rice
62,48,45,28.56,88.23,6.25,209.25,joha_rice
94,59,38,26.45,83.67,6.7,261.5,joha_rice
74,41,42,23.89,86.12,6.1,224.95,joha_rice
82,55,44,27.34,81.45,5.75,250.4,joha_rice
65,46,39,25.67,89.89,6.65,212.15,joha_rice
89,52,41,28.23,84.34,6.05,248.7,joha_rice
70,43,43,24.45,82.78,6.5,268.2,joha_rice
93,58,40,26.89,87.56,5.95,230.65,joha_rice
76,49,45,27.56,80.89,6.3,204.4,joha_rice
61,40,38,25.12,85.12,6.8,258.1,joha_rice
87,56,42,23.78,88.67,6.2,220.85,joha_rice
84,45,44,28.45,83.23,5.7,242.5,joha_rice
68,51,39,26.23,86.45,6.45,266.95,joha_rice
79,54,41,24.89,81.67,6.15,214.3,joha_rice
92,42,43,27.12,89.12,6.6,252.75,joha_rice
72,47,40,25.45,84.56,5.85,236.2,joha_rice
64,59,45,28.78,82.89,6.35,208.65,joha_rice
81,44,38,23.23,87.34,6.75,264.4,joha_rice
90,53,42,26.56,80.45,6.0,228.15,joha_rice
75,41,44,24.12,85.78,6.55,246.5,joha_rice
86,48,39,27.89,88.45,5.65,210.95,joha_rice
63,55,41,25.67,83.12,6.25,256.8,joha_rice
77,46,43,28.34,86.67,6.7,238.45,joha_rice
83,50,40,23.45,81.89,5.9,202.6,joha_rice
67,52,45,26.78,89.56,6.4,260.1,joha_rice
95,43,38,24.56,84.23,6.1,222.55,joha_rice
71,58,42,27.45,87.67,6.8,240.2,joha_rice
80,49,44,25.89,82.45,5.75,216.4,joha_rice
66,42,39,28.12,85.89,6.3,268.85,joha_rice
88,57,41,26.34,80.67,6.65,234.3,joha_rice
73,45,43,24.78,88.12,5.85,254.75,joha_rice
91,54,40,27.9,83.56,6.2,206.5,joha_rice
69,41,45,25.23,86.89,6.5,248.95,joha_rice
85,48,38,23.89,81.12,5.95,226.15,joha_rice
78,56,42,26.45,89.45,6.45,262.6,joha_rice
62,44,44,28.67,84.78,6.15,218.85,joha_rice
94,51,39,24.12,87.23,6.75,242.4,joha_rice
74,59,41,27.34,82.56,5.7,204.25,joha_rice
82,46,43,25.56,85.12,6.35,258.55,joha_rice
65,53,40,28.89,80.89,6.6,232.7,joha_rice
89,42,45,23.23,88.67,6.05,212.35,joha_rice
70,50,38,26.78,83.34,6.55,266.5,joha_rice
93,47,42,24.45,86.78,5.8,224.8,joha_rice
76,55,44,27.12,81.45,6.25,244.65,joha_rice
61,43,39,25.89,89.12,6.7,208.45,joha_rice
87,58,41,28.45,84.56,6.1,250.9,joha_rice
84,41,43,26.12,87.89,5.65,236.15,joha_rice
68,49,40,23.67,82.12,6.4,214.75,joha_rice
79,52,45,27.78,85.67,6.8,264.2,joha_rice
92,46,38,25.34,80.23,5.95,228.6,joha_rice
72,57,42,28.12,88.45,6.5,246.35,joha_rice
64,44,44,24.89,83.89,6.0,202.95,joha_rice
81,51,39,26.45,86.12,6.35,260.55,joha_rice
90,56,41,25.12,81.78,6.65,238.1,joha_rice
75,42,43,28.67,89.34,5.75,216.85,joha_rice
86,48,40,23.45,84.56,6.2,254.4,joha_rice
63,59,45,27.34,87.23,6.75,222.3,joha_rice
77,45,38,24.56,82.89,5.85,268.5,joha_rice
83,53,42,26.89,85.45,6.45,210.2,joha_rice
67,41,44,25.78,80.12,6.15,248.65,joha_rice
95,50,39,28.23,88.67,6.55,230.45,joha_rice
72,53,71,28.18,88.4,4.77,317.58,assam_tea
72,48,77,27.49,85.13,5.34,215.66,assam_tea
72,40,74,27.65,80.52,4.82,301.34,assam_tea
104,50,66,23.2,79.09,5.0,242.04,assam_tea
82,49,68,24.02,86.93,4.66,275.49,assam_tea
81,47,80,25.59,81.74,4.96,260.11,assam_tea
86,58,61,28.01,76.87,4.56,270.33,assam_tea
96,41,65,23.1,82.8,5.04,243.78,assam_tea
94,51,78,24.88,76.54,5.21,206.65,assam_tea
81,53,75,29.8,87.24,4.54,317.38,assam_tea
86,43,64,21.16,86.33,4.86,344.9,assam_tea
108,46,83,24.8,86.91,5.26,266.75,assam_tea
88,51,89,27.61,78.43,5.11,335.65,assam_tea
97,49,61,20.63,78.49,5.34,277.71,assam_tea
94,51,72,26.05,78.26,5.24,270.42,assam_tea
90,47,80,22.06,79.64,5.23,214.91,assam_tea
93,58,80,22.39,82.86,5.36,336.08,assam_tea
103,56,80,20.75,80.96,5.33,284.99,assam_tea
103,51,85,26.72,79.77,5.17,227.3,assam_tea
78,43,60,24.43,78.61,5.2,278.23,assam_tea
104,45,88,25.95,79.55,5.41,264.72,assam_tea
94,41,71,21.93,80.44,5.34,336.46,assam_tea
87,53,61,29.69,83.58,5.31,305.54,assam_tea
92,40,89,26.11,81.28,4.57,200.47,assam_tea
91,49,89,20.42,77.86,5.23,216.94,assam_tea
107,52,62,25.03,88.05,5.26,265.28,assam_tea
78,55,63,28.19,78.47,5.15,280.34,assam_tea
102,55,68,25.78,81.66,4.89,206.65,assam_tea
100,51,70,21.34,85.87,5.36,279.31,assam_tea
86,42,85,24.32,76.2,5.49,274.59,assam_tea
89,58,75,24.47,77.74,5.21,239.69,assam_tea
104,42,72,20.76,84.74,5.15,270.7,assam_tea
91,48,79,24.06,79.33,5.24,270.21,assam_tea
72,49,67,20.38,85.1,5.16,344.01,assam_tea
99,51,87,25.78,79.09,4.96,258.12,assam_tea
71,44,63,25.51,75.9,5.02,297.69,assam_tea
100,53,71,23.01,75.5,4.96,302.93,assam_tea
106,59,64,21.92,85.43,5.26,331.97,assam_tea
106,59,74,24.19,78.8,5.24,260.12,assam_tea
70,46,86,24.36,87.81,5.03,260.09,assam_tea
96,56,86,22.47,83.9,4.51,324.11,assam_tea
81,50,88,28.62,77.59,4.55,220.22,assam_tea
82,59,70,29.61,82.57,5.24,240.61,assam_tea
105,57,89,26.72,77.25,4.72,313.06,assam_tea
81,58,79,28.56,86.01,5.02,316.17,assam_tea
88,56,89,25.26,82.93,5.01,257.44,assam_tea
83,46,62,22.91,89.86,5.11,250.79,assam_tea
74,51,73,23.93,80.68,5.49,343.82,assam_tea
86,45,83,26.78,82.42,5.18,318.84,assam_tea
83,57,68,22.17,82.19,5.22,227.05,assam_tea
73,51,82,29.57,89.16,5.23,219.36,assam_tea
92,41,83,27.2,80.71,5.35,317.8,assam_tea
79,59,78,27.1,82.61,5.04,232.5,assam_tea
78,42,79,25.58,75.81,5.23,305.68,assam_tea
92,59,60,23.23,87.25,4.95,342.38,assam_tea
103,54,67,21.39,85.54,5.45,269.86,assam_tea
103,41,62,24.6,78.51,5.11,216.84,assam_tea
91,50,77,28.82,77.31,4.85,241.68,assam_tea
84,46,71,20.45,87.08,5.28,332.71,assam_tea
100,57,67,23.42,80.46,5.06,310.56,assam_tea
97,43,87,27.52,85.09,5.49,231.35,assam_tea
80,54,83,25.33,84.16,4.57,244.66,assam_tea
79,54,85,22.05,81.5,5.48,300.23,assam_tea
89,48,85,28.64,83.54,4.71,310.81,assam_tea
105,46,89,22.99,77.18,4.59,348.31,assam_tea
104,42,82,28.71,78.58,4.88,285.21,assam_tea
92,56,87,20.19,81.19,5.12,317.84,assam_tea
84,46,60,27.84,82.95,5.42,250.39,assam_tea
73,45,65,23.0,78.39,5.31,218.89,assam_tea
102,55,75,28.9,75.62,4.55,208.56,assam_tea
94,59,63,26.47,88.35,5.38,216.27,assam_tea
107,53,66,29.93,89.0,5.49,257.49,assam_tea
86,48,73,25.66,82.98,5.46,291.43,assam_tea
106,56,67,20.8,76.18,4.59,277.87,assam_tea
103,45,74,28.76,84.74,5.3,325.52,assam_tea
72,42,81,28.86,86.76,5.25,266.77,assam_tea
91,42,72,28.89,77.37,4.62,204.76,assam_tea
103,54,83,28.68,75.99,5.35,333.47,assam_tea
78,55,87,21.25,79.4,5.36,255.85,assam_tea
105,44,78,22.39,89.77,5.39,300.82,assam_tea
83,50,66,20.28,85.54,4.84,259.51,assam_tea
106,40,77,29.69,77.62,4.75,330.82,assam_tea
80,54,77,21.49,81.73,5.24,210.71,assam_tea
91,54,76,22.61,80.85,4.54,287.06,assam_tea
108,48,66,23.3,76.39,4.78,239.34,assam_tea
84,60,84,20.93,77.05,4.56,281.56,assam_tea
75,57,71,28.35,84.85,4.97,236.29,assam_tea
79,53,85,24.34,89.27,5.13,282.29,assam_tea
107,49,78,20.94,89.18,5.08,254.2,assam_tea
110,56,86,28.03,87.69,5.0,255.82,assam_tea
103,50,77,27.88,81.51,5.38,238.39,assam_tea
89,41,75,25.36,82.22,4.72,234.28,assam_tea
83,41,61,29.21,80.41,4.51,344.54,assam_tea
72,48,74,28.88,75.47,4.78,241.18,assam_tea
94,58,74,25.09,77.92,4.77,247.46,assam_tea
86,57,88,25.17,82.31,4.62,333.7,assam_tea
94,44,60,27.49,76.24,4.63,236.37,assam_tea
95,48,73,22.8,82.45,5.21,286.34,assam_tea
88,46,60,25.26,89.54,4.61,349.39,assam_tea
77,55,62,27.41,87.4,5.32,279.27,assam_tea
43,64,46,25.71,75.58,5.97,247.02,bhut_jolokia
44,65,44,25.98,73.99,5.65,213.97,bhut_jolokia
53,69,51,28.82,70.65,5.78,150.29,bhut_jolokia
46,66,49,26.92,71.64,6.17,248.64,bhut_jolokia
59,59,50,29.3,80.74,5.74,249.68,bhut_jolokia
51,64,47,30.57,78.15,6.39,162.89,bhut_jolokia
47,55,45,29.48,77.99,5.67,156.35,bhut_jolokia
45,51,45,28.07,82.19,6.22,196.38,bhut_jolokia
53,69,60,31.18,81.16,6.13,202.57,bhut_jolokia
46,69,59,31.4,70.84,5.84,153.02,bhut_jolokia
60,70,50,27.41,82.66,6.05,246.24,bhut_jolokia
48,66,41,31.0,77.38,6.48,163.03,bhut_jolokia
42,51,60,31.92,76.27,6.39,237.47,bhut_jolokia
49,68,55,27.52,72.72,6.13,235.52,bhut_jolokia
49,67,60,28.3,84.1,6.33,175.25,bhut_jolokia
55,70,58,28.3,76.97,6.19,239.57,bhut_jolokia
50,67,58,31.84,78.08,5.58,190.04,bhut_jolokia
59,51,41,29.77,81.03,6.31,198.57,bhut_jolokia
46,62,59,31.96,75.34,6.31,163.02,bhut_jolokia
50,60,46,27.04,83.61,5.88,244.9,bhut_jolokia
52,60,44,32.0,78.37,5.96,162.53,bhut_jolokia
44,68,49,28.05,74.52,6.18,168.71,bhut_jolokia
51,58,52,27.06,78.5,5.75,190.23,bhut_jolokia
58,55,47,26.02,76.78,5.56,192.93,bhut_jolokia
57,64,49,31.98,84.58,6.41,191.95,bhut_jolokia
42,65,51,27.25,79.54,5.66,159.67,bhut_jolokia
48,63,58,28.84,79.04,5.78,237.42,bhut_jolokia
46,56,56,25.76,79.11,6.16,246.92,bhut_jolokia
45,52,57,25.03,70.52,5.63,204.56,bhut_jolokia
53,54,47,28.92,82.3,6.31,172.11,bhut_jolokia
45,53,44,30.41,74.1,5.86,205.72,bhut_jolokia
54,53,60,29.42,75.59,5.53,164.27,bhut_jolokia
54,58,41,30.83,84.63,5.88,170.38,bhut_jolokia
40,54,60,30.93,74.24,6.45,186.01,bhut_jolokia
45,64,45,27.78,77.56,6.28,213.72,bhut_jolokia
52,57,55,26.56,82.5,6.26,217.07,bhut_jolokia
41,57,50,25.48,80.51,5.53,167.27,bhut_jolokia
44,68,59,29.93,80.35,6.13,185.56,bhut_jolokia
58,68,49,31.51,77.83,6.22,167.78,bhut_jolokia
56,63,49,25.27,81.77,5.93,245.7,bhut_jolokia
41,62,43,26.35,84.87,5.66,220.21,bhut_jolokia
57,52,54,30.43,77.33,6.41,228.6,bhut_jolokia
57,59,43,25.17,80.96,6.38,166.13,bhut_jolokia
42,65,49,29.09,80.82,5.84,171.81,bhut_jolokia
57,51,51,26.9,77.77,6.25,200.19,bhut_jolokia
56,55,45,28.54,74.53,5.83,208.36,bhut_jolokia
59,64,45,26.7,74.77,5.79,178.59,bhut_jolokia
57,66,60,29.67,82.44,5.89,233.42,bhut_jolokia
54,57,49,30.85,71.48,5.95,175.22,bhut_jolokia
56,58,57,30.01,76.22,5.84,205.54,bhut_jolokia
50,62,60,27.98,82.06,5.67,192.81,bhut_jolokia
54,63,55,26.48,81.12,5.73,205.71,bhut_jolokia
42,61,49,29.19,73.42,6.11,161.96,bhut_jolokia
52,61,42,30.35,75.14,6.49,152.64,bhut_jolokia
45,62,44,29.03,77.73,6.14,150.72,bhut_jolokia
56,51,52,27.71,77.17,5.84,177.01,bhut_jolokia
57,53,59,28.21,83.22,6.03,195.96,bhut_jolokia
50,67,45,27.41,78.31,5.65,249.97,bhut_jolokia
49,57,53,25.89,82.64,6.16,159.4,bhut_jolokia
45,70,45,25.51,77.47,6.09,172.94,bhut_jolokia
48,55,42,25.42,74.23,5.79,174.21,bhut_jolokia
57,63,60,25.12,74.18,5.71,209.64,bhut_jolokia
58,60,47,28.51,78.4,6.24,162.6,bhut_jolokia
56,57,42,29.34,84.35,5.59,171.36,bhut_jolokia
54,62,53,28.71,75.93,6.33,162.87,bhut_jolokia
60,61,41,27.49,76.25,6.01,150.12,bhut_jolokia
51,69,58,28.23,74.8,6.42,154.67,bhut_jolokia
52,70,59,31.7,71.35,6.15,220.42,bhut_jolokia
53,68,48,29.5,71.96,5.68,245.72,bhut_jolokia
44,69,58,26.67,81.65,5.58,203.8,bhut_jolokia
51,66,58,30.89,70.83,5.88,231.57,bhut_jolokia
52,67,52,25.7,75.82,6.29,178.19,bhut_jolokia
42,64,45,26.94,82.74,6.08,164.77,bhut_jolokia
52,63,53,29.41,83.28,6.44,244.87,bhut_jolokia
56,58,51,27.24,75.23,6.24,154.18,bhut_jolokia
57,66,53,29.87,78.72,6.13,173.31,bhut_jolokia
40,66,57,27.8,78.84,5.93,193.45,bhut_jolokia
60,57,51,29.35,74.21,6.25,175.87,bhut_jolokia
50,64,57,27.07,79.23,5.54,178.38,bhut_jolokia
53,52,44,29.43,84.02,6.42,179.21,bhut_jolokia
51,61,59,29.12,73.13,5.61,236.69,bhut_jolokia
51,58,40,31.7,84.9,5.98,247.0,bhut_jolokia
53,62,53,25.84,71.58,5.74,192.05,bhut_jolokia
48,50,54,26.68,81.81,6.26,213.34,bhut_jolokia
58,50,51,26.85,78.95,5.94,171.63,bhut_jolokia
51,58,45,29.16,80.25,6.16,171.09,bhut_jolokia
58,62,46,30.69,78.3,5.93,173.41,bhut_jolokia
54,70,59,28.83,71.55,5.65,205.14,bhut_jolokia
54,69,48,28.55,76.31,6.42,186.64,bhut_jolokia
48,70,59,25.31,71.65,5.67,183.69,bhut_jolokia
59,59,49,30.64,77.42,5.53,247.04,bhut_jolokia
59,67,49,31.21,71.23,6.22,229.69,bhut_jolokia
41,58,47,28.81,81.88,5.88,153.42,bhut_jolokia
51,54,58,28.99,79.11,5.54,197.24,bhut_jolokia
49,70,51,30.62,84.71,6.46,182.81,bhut_jolokia
40,59,49,29.84,75.74,6.47,181.94,bhut_jolokia
43,64,55,25.81,73.67,5.79,222.81,bhut_jolokia
47,61,58,26.97,70.55,5.73,193.97,bhut_jolokia
58,61,40,29.73,81.45,5.56,203.84,bhut_jolokia
40,58,59,31.43,84.48,6.23,224.54,bhut_jolokia
60,43,49,25.73,71.14,5.58,229.78,kaji_nemu
61,49,53,25.74,64.15,6.34,189.79,kaji_nemu
60,49,44,27.05,62.19,6.29,191.39,kaji_nemu
62,39,41,29.22,75.39,6.43,193.06,kaji_nemu
57,48,42,27.17,67.29,5.99,215.77,kaji_nemu
55,39,55,26.93,66.55,5.64,222.08,kaji_nemu
56,31,44,23.22,75.85,6.29,210.55,kaji_nemu
50,33,48,28.18,79.87,6.25,234.45,kaji_nemu
63,50,50,24.91,62.55,6.07,170.42,kaji_nemu
54,49,53,26.5,71.43,5.59,160.17,kaji_nemu
51,36,53,26.68,72.32,5.96,180.57,kaji_nemu
58,39,51,22.07,61.09,5.84,224.47,kaji_nemu
56,37,60,24.58,69.15,6.06,246.23,kaji_nemu
69,41,47,24.73,64.0,6.14,151.33,kaji_nemu
53,44,46,24.59,75.17,6.42,204.42,kaji_nemu
58,39,51,24.6,71.43,5.81,164.41,kaji_nemu
57,49,42,27.13,63.58,6.25,225.16,kaji_nemu
59,44,54,28.55,71.25,5.93,232.68,kaji_nemu
63,32,49,23.9,68.2,5.95,249.09,kaji_nemu
67,49,54,25.19,66.9,6.45,203.21,kaji_nemu
50,48,54,29.06,62.72,6.19,209.99,kaji_nemu
66,49,56,27.43,78.45,6.03,156.27,kaji_nemu
67,31,46,27.73,76.69,6.22,214.5,kaji_nemu
64,35,50,29.51,77.48,6.09,168.48,kaji_nemu
64,35,47,29.43,73.09,5.54,237.75,kaji_nemu
62,42,60,29.43,78.67,6.0,179.11,kaji_nemu
56,42,42,26.85,73.73,5.68,243.42,kaji_nemu
68,31,57,25.7,71.45,6.23,210.17,kaji_nemu
63,38,43,29.02,63.96,6.24,189.71,kaji_nemu
52,40,56,25.08,71.37,5.82,186.05,kaji_nemu
50,32,44,26.98,75.19,5.99,237.57,kaji_nemu
57,42,45,25.14,69.7,6.08,163.53,kaji_nemu
61,37,42,28.91,62.16,5.57,221.28,kaji_nemu
59,32,42,23.89,78.29,6.23,212.05,kaji_nemu
52,34,47,28.94,74.36,5.65,210.22,kaji_nemu
59,39,58,26.65,78.36,6.48,206.59,kaji_nemu
63,32,44,23.87,63.64,5.7,167.01,kaji_nemu
67,43,46,27.76,75.84,5.52,242.16,kaji_nemu
56,40,51,28.83,63.9,6.45,192.55,kaji_nemu
68,47,53,26.29,71.99,6.15,192.1,kaji_nemu
65,32,59,29.43,70.81,6.14,244.73,kaji_nemu
65,45,40,27.75,63.65,5.86,214.74,kaji_nemu
60,33,56,25.05,72.65,5.7,231.65,kaji_nemu
56,43,42,22.83,73.17,6.45,249.02,kaji_nemu
66,38,41,24.61,71.99,6.4,241.22,kaji_nemu
51,32,52,25.96,63.19,6.01,242.75,kaji_nemu
69,35,40,24.95,64.44,6.29,183.76,kaji_nemu
55,49,43,26.66,74.32,6.47,221.35,kaji_nemu
62,35,55,27.76,69.42,6.19,226.24,kaji_nemu
68,47,60,27.78,67.28,5.71,173.28,kaji_nemu
51,32,50,27.76,64.82,6.05,167.5,kaji_nemu
57,33,60,26.52,62.32,5.5,194.4,kaji_nemu
55,32,42,24.69,63.87,5.87,170.83,kaji_nemu
66,47,45,27.21,66.22,5.81,200.31,kaji_nemu
51,43,50,25.2,66.07,5.99,214.27,kaji_nemu
65,50,46,29.25,67.88,6.29,196.56,kaji_nemu
64,45,49,22.4,62.81,6.17,183.46,kaji_nemu
67,49,60,26.32,77.09,6.0,240.91,kaji_nemu
51,49,52,26.06,60.04,5.8,238.02,kaji_nemu
59,47,42,24.57,71.03,5.66,183.4,kaji_nemu
57,34,50,29.93,63.32,6.06,223.14,kaji_nemu
61,48,46,27.3,74.38,6.12,211.26,kaji_nemu
56,44,47,22.9,61.15,5.69,231.25,kaji_nemu
54,39,58,28.62,62.69,5.57,180.19,kaji_nemu
63,38,60,29.68,63.4,5.8,152.77,kaji_nemu
64,37,44,25.9,65.09,5.91,161.7,kaji_nemu
54,38,46,28.39,76.76,6.17,187.64,kaji_nemu
57,32,42,29.27,78.27,5.87,197.78,kaji_nemu
54,45,51,27.94,75.99,5.82,150.93,kaji_nemu
51,31,53,22.65,62.66,6.12,222.57,kaji_nemu
69,47,55,27.99,75.97,6.18,156.1,kaji_nemu
56,38,60,23.91,61.53,5.89,194.81,kaji_nemu
51,37,48,22.3,78.67,6.33,205.7,kaji_nemu
70,39,51,25.86,73.06,5.89,225.8,kaji_nemu
65,37,47,28.26,61.44,5.64,235.16,kaji_nemu
61,39,53,25.7,74.65,6.36,176.04,kaji_nemu
56,33,50,22.29,79.48,6.11,184.8,kaji_nemu
59,35,50,27.15,75.24,5.88,208.69,kaji_nemu
50,44,55,24.98,76.02,6.1,220.27,kaji_nemu
53,32,55,29.84,64.56,5.81,151.15,kaji_nemu
63,40,55,22.27,61.19,6.28,156.29,kaji_nemu
57,33,40,22.92,61.59,5.73,247.73,kaji_nemu
66,30,54,24.39,64.56,5.92,244.13,kaji_nemu
57,33,40,25.42,76.56,6.47,190.28,kaji_nemu
59,31,42,26.47,69.9,6.42,208.89,kaji_nemu
66,31,57,26.75,65.3,5.97,202.56,kaji_nemu
64,31,46,24.41,73.4,5.71,220.73,kaji_nemu
70,34,42,25.13,63.25,5.83,180.01,kaji_nemu
59,34,58,26.67,72.72,6.3,206.89,kaji_nemu
65,49,59,28.59,61.98,5.76,214.87,kaji_nemu
56,37,57,27.73,71.28,6.29,213.09,kaji_nemu
65,44,46,22.36,74.45,6.32,239.85,kaji_nemu
68,34,43,26.16,73.62,6.37,174.16,kaji_nemu
56,41,45,28.37,71.61,5.71,243.33,kaji_nemu
61,49,51,29.67,73.51,5.95,223.19,kaji_nemu
53,37,50,29.44,79.11,6.21,204.06,kaji_nemu
65,49,51,25.27,63.39,6.34,209.21,kaji_nemu
51,36,42,26.66,69.96,5.93,205.3,kaji_nemu
64,43,47,25.1,73.58,6.47,178.06,kaji_nemu
51,37,44,28.76,79.69,5.66,232.11,kaji_nemu
29,18,18,21.12,86.17,5.76,258.47,dhekia_xaak
12,22,11,20.0,88.21,6.18,250.72,dhekia_xaak
17,26,11,21.51,89.7,6.43,275.04,dhekia_xaak
24,12,23,23.73,86.45,6.38,239.14,dhekia_xaak
12,23,18,25.98,92.49,5.7,279.27,dhekia_xaak
29,25,17,26.53,85.06,5.19,288.28,dhekia_xaak
17,29,25,26.81,90.05,5.06,258.17,dhekia_xaak
21,28,30,26.46,91.28,5.95,278.76,dhekia_xaak
20,29,27,22.54,91.76,5.66,253.26,dhekia_xaak
14,25,27,26.37,85.03,5.7,220.89,dhekia_xaak
11,10,30,22.69,93.28,6.26,288.38,dhekia_xaak
26,14,10,26.42,88.16,5.12,298.17,dhekia_xaak
17,13,27,27.44,85.87,6.42,268.35,dhekia_xaak
27,24,16,26.56,87.23,5.12,295.24,dhekia_xaak
27,28,14,25.06,93.13,5.22,271.87,dhekia_xaak
15,26,19,24.86,93.04,5.63,234.03,dhekia_xaak
16,21,18,20.82,93.73,5.83,246.91,dhekia_xaak
13,13,28,21.62,85.34,5.75,242.74,dhekia_xaak
26,21,29,24.77,86.73,5.96,280.72,dhekia_xaak
22,19,20,22.6,86.18,5.75,263.1,dhekia_xaak
26,19,20,21.74,89.45,6.37,254.25,dhekia_xaak
29,26,20,23.43,90.58,5.96,263.1,dhekia_xaak
30,15,16,25.18,88.85,5.72,230.36,dhekia_xaak
29,26,10,27.68,88.4,5.1,296.14,dhekia_xaak
24,23,12,23.79,92.45,5.25,282.97,dhekia_xaak
11,22,25,27.11,93.3,6.02,256.12,dhekia_xaak
13,10,17,21.51,88.99,5.09,273.52,dhekia_xaak
17,30,16,27.22,85.67,5.02,261.61,dhekia_xaak
14,22,17,23.72,85.45,6.45,235.61,dhekia_xaak
21,30,20,25.31,87.53,5.3,230.23,dhekia_xaak
10,28,14,24.45,87.48,6.05,291.09,dhekia_xaak
13,14,14,26.07,94.08,6.13,266.86,dhekia_xaak
29,19,15,25.44,86.17,5.67,222.89,dhekia_xaak
28,11,14,22.81,88.91,5.26,245.5,dhekia_xaak
30,28,11,23.66,85.09,6.02,237.9,dhekia_xaak
18,25,30,22.52,88.89,5.41,254.21,dhekia_xaak
10,20,24,25.14,85.04,5.26,238.41,dhekia_xaak
12,10,27,26.47,90.98,5.07,228.28,dhekia_xaak
17,12,18,26.65,87.49,5.27,272.44,dhekia_xaak
21,18,18,21.89,91.45,5.61,288.42,dhekia_xaak
28,25,24,23.93,92.73,5.99,267.22,dhekia_xaak
30,29,16,24.28,93.68,6.13,274.7,dhekia_xaak
18,18,11,21.5,88.5,5.12,277.45,dhekia_xaak
17,21,26,23.49,94.25,6.08,290.06,dhekia_xaak
18,17,29,24.83,91.4,6.27,250.52,dhekia_xaak
17,28,11,22.51,91.56,6.04,277.26,dhekia_xaak
29,30,24,23.72,89.91,5.67,265.06,dhekia_xaak
25,21,14,25.35,94.78,5.89,279.04,dhekia_xaak
13,23,22,25.5,90.46,5.22,224.4,dhekia_xaak
30,18,19,27.03,93.86,6.29,277.34,dhekia_xaak
23,16,21,22.82,91.08,5.76,236.45,dhekia_xaak
20,20,24,23.48,88.84,5.65,270.93,dhekia_xaak
23,12,24,23.05,89.27,5.86,256.58,dhekia_xaak
12,22,30,25.87,86.93,6.08,280.58,dhekia_xaak
13,24,13,20.68,90.68,6.48,283.78,dhekia_xaak
20,27,21,23.7,91.1,5.16,228.18,dhekia_xaak
21,11,25,20.85,94.6,5.64,232.86,dhekia_xaak
13,16,10,26.45,93.98,5.82,245.08,dhekia_xaak
28,27,13,25.54,92.26,6.4,282.65,dhekia_xaak
24,18,23,25.5,94.08,5.38,292.58,dhekia_xaak
16,26,17,22.89,91.72,5.46,266.06,dhekia_xaak
11,13,10,21.96,85.5,6.04,221.97,dhekia_xaak
29,21,13,26.37,93.04,5.36,267.52,dhekia_xaak
22,21,23,23.97,85.51,5.08,274.02,dhekia_xaak
26,22,10,20.27,93.55,5.1,223.94,dhekia_xaak
26,26,11,23.18,91.87,6.1,239.16,dhekia_xaak
29,15,26,20.29,91.85,5.81,261.3,dhekia_xaak
19,10,25,23.98,86.92,5.89,227.8,dhekia_xaak
24,22,17,24.18,89.95,6.36,255.76,dhekia_xaak
29,19,29,23.19,86.1,5.28,290.04,dhekia_xaak
16,17,27,20.6,86.84,5.69,296.36,dhekia_xaak
13,16,29,23.96,86.56,5.74,248.73,dhekia_xaak
26,26,20,24.14,93.79,5.4,275.9,dhekia_xaak
28,25,30,23.44,90.95,5.3,291.14,dhekia_xaak
17,19,23,26.01,87.23,6.33,257.35,dhekia_xaak
27,23,18,20.37,93.61,5.85,255.44,dhekia_xaak
30,23,27,21.0,85.87,6.32,233.8,dhekia_xaak
15,11,27,21.59,89.32,6.12,239.33,dhekia_xaak
30,20,19,26.66,86.83,5.09,253.02,dhekia_xaak
13,27,26,24.56,85.04,5.87,263.92,dhekia_xaak
10,13,23,21.69,89.45,5.84,222.82,dhekia_xaak
16,24,28,21.2,87.26,5.97,230.95,dhekia_xaak
27,27,27,22.85,89.37,5.33,276.24,dhekia_xaak
13,17,30,22.57,89.95,5.26,243.39,dhekia_xaak
25,23,10,23.92,88.73,5.01,278.22,dhekia_xaak
25,19,29,24.67,91.24,5.97,257.58,dhekia_xaak
12,17,16,26.86,93.76,5.75,249.66,dhekia_xaak
15,17,28,25.18,89.48,6.2,273.33,dhekia_xaak
19,20,16,21.42,85.76,5.31,249.28,dhekia_xaak
22,24,23,22.09,88.95,5.26,282.64,dhekia_xaak
